41,11750.00 ,11807.00 ,4381.00 ,4397.00 ,2889.00 ,2897.00 ,1730.00 ,1731.00 ,121.00,122.00
42,11953.00 ,12014.00 ,4469.00 ,4487.00 ,2955.00 ,2963.00 ,1779.00 ,1780.00 ,125.00,125.00
43,12175.00 ,12239.00 ,4566.00 ,4584.00 ,3027.00 ,3036.00 ,1834.00 ,1835.00 ,129.00,129.00
44,12417.00 ,12485.00 ,4672.00 ,4691.00 ,3107.00 ,3116.00 ,1895.00 ,1897.00 ,134.00,134.00
45,12682.00 ,12755.00 ,4789.00 ,4809.00 ,3196.00 ,3205.00 ,1965.00 ,1966.00 ,139.00,139.00
46,12974.00 ,13051.00 ,4918.00 ,4940.00 ,3295.00 ,3305.00 ,2043.00 ,2044.00 ,145.00,145.00
47,13296.00 ,13378.00 ,5063.00 ,5086.00 ,3406.00 ,3416.00 ,2132.00 ,2133.00 ,152.00,152.00
48,13654.00 ,13741.00 ,5224.00 ,5249.00 ,3531.00 ,3542.00 ,2235.00 ,2236.00 ,160.00,160.00
49,14051.00 ,14145.00 ,5406.00 ,5432.00 ,3674.00 ,3686.00 ,2356.00 ,2356.00 ,169.00,169.00
50,14498.00 ,14598.00 ,5612.00 ,5640.00 ,3837.00 ,3850.00 ,2497.00 ,2497.00 ,180.00,180.00
51,15000.00 ,15108.00 ,5847.00 ,5877.00 ,4026.00 ,4040.00 ,,,,
52,15570.00 ,15687.00 ,6117.00 ,6150.00 ,4247.00 ,4261.00 ,,,,
53,16223.00 ,16349.00 ,6433.00 ,6468.00 ,4509.00 ,4523.00 ,,,,
54,16977.00 ,17113.00 ,6804.00 ,6841.00 ,4823.00 ,4838.00 ,,,,
55,17855.00 ,18002.00 ,7246.00 ,7286.00 ,5208.00 ,5222.00 ,,,,
56,18891.00 ,19051.00 ,7783.00 ,7825.00 ,,,,,,
57,20133.00 ,20306.00 ,8447.00 ,8491.00 ,,,,,,
58,21641.00 ,21828.00 ,9286.00 ,9330.00 ,,,,,,
59,23516.00 ,23719.00 ,10385.00 ,10426.00 ,,,,,,
60,25900.00 ,26120.00 ,11874.00 ,11911.00 ,,,,,,
